nome_fantasia,slug,inicio_atividades,porte_empresa,nome_cidade,sigla_uf,populacao_cidade,latitude_cidade,longitude_cidade,dist_1,dist_2,dist_3,dist_4
SUPERINTENDENCIA ESTADUAL BA,superintendencia-estadual-ba,1970-02-13T03:00:00.000Z,5,Salvador,BA,2900319,-12.9718,-38.5011,,,,
SUPERINTENDENCIA ESTADUAL DA BAHIA,superintendencia-estadual-da-bahia,1991-06-07T03:00:00.000Z,5,Salvador,BA,2900319,-12.9718,-38.5011,,,,
SUPERMERCADO DO CABELEIREIRO,supermercado-do-cabeleireiro,1998-11-06T02:00:00.000Z,3,Salvador,BA,2900319,-12.9718,-38.5011,,,,
SUPERMERCADO MINI PRECO,supermercado-mini-preco,2009-11-04T02:00:00.000Z,3,Salvador,BA,2900319,-12.9718,-38.5011,,,,
SUPERMERCADO SALES,supermercado-sales,1983-09-05T03:00:00.000Z,5,Salvador,BA,2900319,-12.9718,-38.5011,,,,
SUPERMINI,supermini,2003-04-02T03:00:00.000Z,1,Salvador,BA,2900319,-12.9718,-38.5011,,,,
SUPERMIX,supermix,1994-08-12T03:00:00.000Z,5,Salvador,BA,2900319,-12.9718,-38.5011,,,,
SUPERMOLAS,supermolas,2003-11-17T02:00:00.000Z,5,Salvador,BA,2900319,-12.9718,-38.5011,,,,
SUPREMA,suprema,2004-07-05T03:00:00.000Z,3,Salvador,BA,2900319,-12.9718,-38.5011,,,,
SUPRI-LIMPA,supri-limpa,2011-05-04T03:00:00.000Z,1,Salvador,BA,2900319,-12.9718,-38.5011,,,,
SUPRINOX,suprinox,2001-08-29T03:00:00.000Z,1,Salvador,BA,2900319,-12.9718,-38.5011,,,,
SUSHI DELI,sushi-deli,2001-10-30T02:00:00.000Z,1,Salvador,BA,2900319,-12.9718,-38.5011,,,,
SUZANA VIEIRA GONCALVES SCIPIONE,suzana-vieira-goncalves-scipione,2011-02-23T03:00:00.000Z,1,Salvador,BA,2900319,-12.9718,-38.5011,,,,
SWEET SUCO,sweet-suco,1995-01-17T02:00:00.000Z,1,Salvador,BA,2900319,-12.9718,-38.5011,,,,
SWS PRODUCOES,sws-producoes,2005-06-30T03:00:00.000Z,1,Salvador,BA,2900319,-12.9718,-38.5011,,,,
SYDHARTA CORRETORA DE SEGUROS,sydharta-corretora-de-seguros,2012-05-07T03:00:00.000Z,1,Salvador,BA,2900319,-12.9718,-38.5011,,,,
T E M ASSESSORIA,t-e-m-assessoria,2010-05-20T03:00:00.000Z,1,Salvador,BA,2900319,-12.9718,-38.5011,,,,
T G P - LANCHONETE E RESTAURANTE,t-g-p-lanchonete-e-restaurante,2009-05-14T03:00:00.000Z,1,Salvador,BA,2900319,-12.9718,-38.5011,,,,
T. L. F. SERVICOS,t-l-f-servicos,2005-08-18T03:00:00.000Z,1,Salvador,BA,2900319,-12.9718,-38.5011,,,,
TABELIONATO DE PROTESTO DE TITULOS - 1 OFICIO,tabelionato-de-protesto-de-titulos-1-oficio,1915-06-19T03:00:00.000Z,5,Salvador,BA,2900319,-12.9718,-38.5011,,,,
TABERNA ESPANHOLA,taberna-espanhola,2011-05-10T03:00:00.000Z,1,Salvador,BA,2900319,-12.9718,-38.5011,,,,
TAC COMERCIAL E SERVICOS,tac-comercial-e-servicos,2001-04-18T03:00:00.000Z,5,Salvador,BA,2900319,-12.9718,-38.5011,,,,
TAGMA - PLANEJAMENTO E GERENCIAMENTO DE PROJETOS,tagma-planejamento-e-gerenciamento-de-projetos,2004-09-29T03:00:00.000Z,1,Salvador,BA,2900319,-12.9718,-38.5011,,,,
TAINA FASHION,taina-fashion,1987-11-10T02:00:00.000Z,1,Salvador,BA,2900319,-12.9718,-38.5011,,,,
TAKEI & ASSOCIADOS,takei-associados,2009-01-22T02:00:00.000Z,5,Salvador,BA,2900319,-12.9718,-38.5011,,,,
TAMBOLEIRO HOSPEDAGEM,tamboleiro-hospedagem,2008-05-20T03:00:00.000Z,1,Salvador,BA,2900319,-12.9718,-38.5011,,,,
TAN-TAN,tan-tan,2003-08-15T03:00:00.000Z,1,Salvador,BA,2900319,-12.9718,-38.5011,,,,
TANIA CRISTINA MOREIRA,tania-cristina-moreira,2012-02-24T02:00:00.000Z,1,Salvador,BA,2900319,-12.9718,-38.5011,,,,
TAP,tap,1968-08-19T03:00:00.000Z,5,Salvador,BA,2900319,-12.9718,-38.5011,,,,
TAPIOCARIA FUNDO DE QUINTAL GOURMET,tapiocaria-fundo-de-quintal-gourmet,2010-12-02T02:00:00.000Z,1,Salvador,BA,2900319,-12.9718,-38.5011,,,,
TARCK LOCACAO DE MAQUINAS,tarck-locacao-de-maquinas,2004-06-22T03:00:00.000Z,1,Salvador,BA,2900319,-12.9718,-38.5011,,,,
TARSISCOPY,tarsiscopy,1997-12-09T02:00:00.000Z,1,Salvador,BA,2900319,-12.9718,-38.5011,,,,
TARTARUGA AZUL,tartaruga-azul,2004-03-02T03:00:00.000Z,1,Salvador,BA,2900319,-12.9718,-38.5011,,,,
TASCOM,tascom,2011-11-09T02:00:00.000Z,5,Salvador,BA,2900319,-12.9718,-38.5011,,,,
TATI MODAS,tati-modas,1999-03-22T03:00:00.000Z,1,Salvador,BA,2900319,-12.9718,-38.5011,,,,
TB CONSULTORIA E CONSTRUCOES,tb-consultoria-e-construcoes,2007-10-25T02:00:00.000Z,1,Salvador,BA,2900319,-12.9718,-38.5011,,,,
TC PERSIANAS COMERCIO E SERVICOS,tc-persianas-comercio-e-servicos,2006-12-13T02:00:00.000Z,1,Salvador,BA,2900319,-12.9718,-38.5011,,,,
TEAMWORK,teamwork,2007-11-29T02:00:00.000Z,1,Salvador,BA,2900319,-12.9718,-38.5011,,,,
TEC VOLTS MANUTENCAO E INSTALACOES ELETRICAS,tec-volts-manutencao-e-instalacoes-eletricas,2010-11-11T02:00:00.000Z,1,Salvador,BA,2900319,-12.9718,-38.5011,,,,
TECIA ESTETICA HUMANIZADA,tecia-estetica-humanizada,2012-01-31T02:00:00.000Z,1,Salvador,BA,2900319,-12.9718,-38.5011,,,,
TECMART,tecmart,2007-07-31T03:00:00.000Z,1,Salvador,BA,2900319,-12.9718,-38.5011,,,,
TECNOASP COMUNICACAO,tecnoasp-comunicacao,2006-10-25T03:00:00.000Z,5,Salvador,BA,2900319,-12.9718,-38.5011,,,,
TECNOCENTRO ELETRONICA,tecnocentro-eletronica,2008-07-18T03:00:00.000Z,1,Salvador,BA,2900319,-12.9718,-38.5011,,,,
TECNOFORCE - PROJETOS E INSTALACOES,tecnoforce-projetos-e-instalacoes,2009-02-16T03:00:00.000Z,1,Salvador,BA,2900319,-12.9718,-38.5011,,,,
TECNOJET - TECNOLOGIA EM REVESTIMENTO,tecnojet-tecnologia-em-revestimento,2009-01-08T02:00:00.000Z,1,Salvador,BA,2900319,-12.9718,-38.5011,,,,
TECNOMUSEU CONSULTORIA LTDA,tecnomuseu-consultoria-ltda,2001-01-29T02:00:00.000Z,1,Salvador,BA,2900319,-12.9718,-38.5011,,,,
TECNOPHONE TELEFONIA INFORMATICA E SIST. DE SEGUARANCA,tecnophone-telefonia-informatica-e-sist-de-seguaranca,2010-04-09T03:00:00.000Z,1,Salvador,BA,2900319,-12.9718,-38.5011,,,,
TECNOSERVICE,tecnoservice,1999-10-21T02:00:00.000Z,1,Salvador,BA,2900319,-12.9718,-38.5011,,,,
TECNOVIDA,tecnovida,2003-09-12T03:00:00.000Z,5,Salvador,BA,2900319,-12.9718,-38.5011,,,,
TEKIRAM,tekiram,2008-11-26T02:00:00.000Z,1,Salvador,BA,2900319,-12.9718,-38.5011,,,,
TELE INFORMACOES,tele-informacoes,1999-03-02T03:00:00.000Z,1,Salvador,BA,2900319,-12.9718,-38.5011,,,,
TELEFONECELL,telefonecell,1996-09-20T03:00:00.000Z,1,Salvador,BA,2900319,-12.9718,-38.5011,,,,
TELEINFOR COMERCIAL,teleinfor-comercial,2002-02-21T03:00:00.000Z,1,Salvador,BA,2900319,-12.9718,-38.5011,,,,
TELES MOTO PECAS,teles-moto-pecas,2012-06-15T03:00:00.000Z,1,Salvador,BA,2900319,-12.9718,-38.5011,,,,
TEMPERA BEM REFEICOES,tempera-bem-refeicoes,2000-12-28T02:00:00.000Z,1,Salvador,BA,2900319,-12.9718,-38.5011,,,,
TEMPERO DE MAINHA,tempero-de-mainha,2010-08-16T03:00:00.000Z,1,Salvador,BA,2900319,-12.9718,-38.5011,,,,
TEMPO,tempo,1994-01-21T02:00:00.000Z,1,Salvador,BA,2900319,-12.9718,-38.5011,,,,
TEND TUDO,tend-tudo,2014-06-02T03:00:00.000Z,1,Salvador,BA,2900319,-12.9718,-38.5011,,,,
TENDENCIAS DA MODA,tendencias-da-moda,2006-12-28T02:00:00.000Z,1,Salvador,BA,2900319,-12.9718,-38.5011,,,,
TENTACAO PLUS SIZE,tentacao-plus-size,1999-02-18T02:00:00.000Z,1,Salvador,BA,2900319,-12.9718,-38.5011,,,,
TEREZINHA CONFECCAO E ARTIGOS DE ARMARINHO,terezinha-confeccao-e-artigos-de-armarinho,2003-11-19T02:00:00.000Z,1,Salvador,BA,2900319,-12.9718,-38.5011,,,,
TERMOMULT,termomult,2007-04-26T03:00:00.000Z,1,Salvador,BA,2900319,-12.9718,-38.5011,,,,
TERRA FOTOLITO,terra-fotolito,1995-11-22T02:00:00.000Z,1,Salvador,BA,2900319,-12.9718,-38.5011,,,,
TERRA PLENA SERVICOS,terra-plena-servicos,2010-02-25T03:00:00.000Z,1,Salvador,BA,2900319,-12.9718,-38.5011,,,,
TERRAZZO SAN LAZZARO,terrazzo-san-lazzaro,2014-02-12T02:00:00.000Z,5,Salvador,BA,2900319,-12.9718,-38.5011,,,,
TERRE DES HOMMES SCHWEIZ,terre-des-hommes-schweiz,2011-08-26T03:00:00.000Z,5,Salvador,BA,2900319,-12.9718,-38.5011,,,,
TERWAL SERVICE,terwal-service,1997-11-03T02:00:00.000Z,5,Salvador,BA,2900319,-12.9718,-38.5011,,,,
TF TECNOLOGIA,tf-tecnologia,2008-10-08T03:00:00.000Z,3,Salvador,BA,2900319,-12.9718,-38.5011,,,,
THECMAN,thecman,2004-02-13T02:00:00.000Z,3,Salvador,BA,2900319,-12.9718,-38.5011,,,,
THERABYTE INFORMATICA,therabyte-informatica,2005-03-23T03:00:00.000Z,1,Salvador,BA,2900319,-12.9718,-38.5011,,,,
TIA LUCIA,tia-lucia,1993-02-01T03:00:00.000Z,1,Salvador,BA,2900319,-12.9718,-38.5011,,,,
TIAGO DA CASTANHA,tiago-da-castanha,2010-08-11T03:00:00.000Z,1,Salvador,BA,2900319,-12.9718,-38.5011,,,,
TIC-TAC,tic-tac,1992-10-05T03:00:00.000Z,1,Salvador,BA,2900319,-12.9718,-38.5011,,,,
TICALEAH,ticaleah,2009-04-13T03:00:00.000Z,1,Salvador,BA,2900319,-12.9718,-38.5011,,,,
TIESA,tiesa,2005-04-07T03:00:00.000Z,5,Salvador,BA,2900319,-12.9718,-38.5011,,,,
TIGRAO CONVENICIAS,tigrao-convenicias,2008-04-10T03:00:00.000Z,3,Salvador,BA,2900319,-12.9718,-38.5011,,,,
TIMI'S,timis,2007-06-11T03:00:00.000Z,1,Salvador,BA,2900319,-12.9718,-38.5011,,,,
TINA SERVICOS ELETRICOS E MECANICA EM GERAL,tina-servicos-eletricos-e-mecanica-em-geral,1988-11-21T02:00:00.000Z,1,Salvador,BA,2900319,-12.9718,-38.5011,,,,
TKS,tks,1990-09-11T03:00:00.000Z,1,Salvador,BA,2900319,-12.9718,-38.5011,,,,
TL CONSULTORIA,tl-consultoria,2009-09-30T03:00:00.000Z,1,Salvador,BA,2900319,-12.9718,-38.5011,,,,
TL PROMO,tl-promo,2011-01-07T02:00:00.000Z,1,Salvador,BA,2900319,-12.9718,-38.5011,,,,
TLC FONOAUDIOLOGIA,tlc-fonoaudiologia,2008-07-08T03:00:00.000Z,1,Salvador,BA,2900319,-12.9718,-38.5011,,,,
TLE REPRESENTACOES,tle-representacoes,2007-05-16T03:00:00.000Z,1,Salvador,BA,2900319,-12.9718,-38.5011,,,,
TOCA DAS TECNOLIGIAS,toca-das-tecnoligias,2012-03-16T03:00:00.000Z,1,Salvador,BA,2900319,-12.9718,-38.5011,,,,
TODAVIA TRANSPORTES DE CARGAS,todavia-transportes-de-cargas,2008-09-11T03:00:00.000Z,1,Salvador,BA,2900319,-12.9718,-38.5011,,,,
TOFFEL,toffel,1998-12-15T02:00:00.000Z,1,Salvador,BA,2900319,-12.9718,-38.5011,,,,
TOINHO DO MARACUJA,toinho-do-maracuja,2003-03-10T03:00:00.000Z,1,Salvador,BA,2900319,-12.9718,-38.5011,,,,
TOKO - BAR E RESTAURANTE,toko-bar-e-restaurante,2008-06-06T03:00:00.000Z,3,Salvador,BA,2900319,-12.9718,-38.5011,,,,
TOLEDO E TOLEDO ADVOCACIA E CONSULTORIA S/S,toledo-e-toledo-advocacia-e-consultoria-ss,2011-10-06T03:00:00.000Z,5,Salvador,BA,2900319,-12.9718,-38.5011,,,,
TOM CELL APPLE,tom-cell-apple,2010-04-09T03:00:00.000Z,1,Salvador,BA,2900319,-12.9718,-38.5011,,,,
TONS S BAR E MERCEARIA,tons-s-bar-e-mercearia,2011-09-12T03:00:00.000Z,1,Salvador,BA,2900319,-12.9718,-38.5011,,,,
TOP CONSTRUCOES,top-construcoes,2004-03-17T03:00:00.000Z,3,Salvador,BA,2900319,-12.9718,-38.5011,,,,
TOP LANCHES,top-lanches,2011-09-08T03:00:00.000Z,1,Salvador,BA,2900319,-12.9718,-38.5011,,,,
TOP MAQ,top-maq,2008-06-16T03:00:00.000Z,1,Salvador,BA,2900319,-12.9718,-38.5011,,,,
TOP REPRESENTACOES LTDA,top-representacoes-ltda,2000-03-30T03:00:00.000Z,1,Salvador,BA,2900319,-12.9718,-38.5011,,,,
TOQUE FINAL,toque-final,2011-06-29T03:00:00.000Z,1,Salvador,BA,2900319,-12.9718,-38.5011,,,,
TORCBAHIA EQUIPAMENTOS DE TORC,torcbahia-equipamentos-de-torc,2009-07-14T03:00:00.000Z,1,Salvador,BA,2900319,-12.9718,-38.5011,,,,
TORQUE MOTOR,torque-motor,1992-01-14T02:00:00.000Z,1,Salvador,BA,2900319,-12.9718,-38.5011,,,,
TORRES FAMI,torres-fami,2009-10-27T02:00:00.000Z,1,Salvador,BA,2900319,-12.9718,-38.5011,,,,
TOTAL ATACADO,total-atacado,2003-01-13T02:00:00.000Z,5,Salvador,BA,2900319,-12.9718,-38.5011,,,,
TOTALBATE,totalbate,2004-04-28T03:00:00.000Z,1,Salvador,BA,2900319,-12.9718,-38.5011,,,,
TOTALSIGN,totalsign,2003-07-16T03:00:00.000Z,5,Salvador,BA,2900319,-12.9718,-38.5011,,,,
TRACK & FIELD,track-field,2014-05-15T03:00:00.000Z,1,Salvador,BA,2900319,-12.9718,-38.5011,,,,
TRADE,trade,2011-05-31T03:00:00.000Z,1,Salvador,BA,2900319,-12.9718,-38.5011,,,,
TRADIL,tradil,1977-12-16T03:00:00.000Z,1,Salvador,BA,2900319,-12.9718,-38.5011,,,,
TRAFEG BA,trafeg-ba,2007-02-22T02:00:00.000Z,1,Salvador,BA,2900319,-12.9718,-38.5011,,,,
TRAJES ELEGANTES,trajes-elegantes,2006-02-07T02:00:00.000Z,1,Salvador,BA,2900319,-12.9718,-38.5011,,,,
TRANSBOR,transbor,1995-04-27T03:00:00.000Z,3,Salvador,BA,2900319,-12.9718,-38.5011,,,,
TRANSILVANA,transilvana,1990-11-22T02:00:00.000Z,1,Salvador,BA,2900319,-12.9718,-38.5011,,,,
TRANSLIDER,translider,2011-12-12T02:00:00.000Z,1,Salvador,BA,2900319,-12.9718,-38.5011,,,,
TRANSPORTADORA ESPERANCA,transportadora-esperanca,1988-06-16T03:00:00.000Z,1,Salvador,BA,2900319,-12.9718,-38.5011,,,,
TRANSPORTADORA JOAO PAULO,transportadora-joao-paulo,1995-10-02T03:00:00.000Z,1,Salvador,BA,2900319,-12.9718,-38.5011,,,,
TRANSPORTES ULTRA-RAPIDO BAHIA,transportes-ultra-rapido-bahia,1987-04-06T03:00:00.000Z,1,Salvador,BA,2900319,-12.9718,-38.5011,,,,
TRANSVASFER ARMAZENAGEM E TRANSPORTES,transvasfer-armazenagem-e-transportes,2005-08-11T03:00:00.000Z,5,Salvador,BA,2900319,-12.9718,-38.5011,,,,
TRATOR TECNICA,trator-tecnica,1986-11-24T02:00:00.000Z,5,Salvador,BA,2900319,-12.9718,-38.5011,,,,
TREM BAO RESTAURANTE LTDA,trem-bao-restaurante-ltda,2007-12-20T02:00:00.000Z,1,Salvador,BA,2900319,-12.9718,-38.5011,,,,
TRIANGULAR SERVICOS DE TOPOGRAFIA E DESENHO,triangular-servicos-de-topografia-e-desenho,1988-09-08T03:00:00.000Z,1,Salvador,BA,2900319,-12.9718,-38.5011,,,,
TROK ESCAPE,trok-escape,1984-02-10T03:00:00.000Z,1,Salvador,BA,2900319,-12.9718,-38.5011,,,,
TROPICAL FRUTAS E VERDURAS,tropical-frutas-e-verduras,2000-10-31T02:00:00.000Z,1,Salvador,BA,2900319,-12.9718,-38.5011,,,,
TROPYTONE MODAS,tropytone-modas,1996-08-01T03:00:00.000Z,1,Salvador,BA,2900319,-12.9718,-38.5011,,,,
TS MOTO SERVICE,ts-moto-service,2011-09-15T03:00:00.000Z,1,Salvador,BA,2900319,-12.9718,-38.5011,,,,
TSI.COM,tsicom,2005-09-23T03:00:00.000Z,1,Salvador,BA,2900319,-12.9718,-38.5011,,,,
TUBASA,tubasa,1983-04-26T03:00:00.000Z,5,Salvador,BA,2900319,-12.9718,-38.5011,,,,
TURISJUAN,turisjuan,2011-09-21T03:00:00.000Z,1,Salvador,BA,2900319,-12.9718,-38.5011,,,,
U E S PAPELARIA,u-e-s-papelaria,2011-09-28T03:00:00.000Z,1,Salvador,BA,2900319,-12.9718,-38.5011,,,,
ULTRASOM,ultrasom,1986-04-18T03:00:00.000Z,1,Salvador,BA,2900319,-12.9718,-38.5011,,,,
UNIAO MATERIAIS DE CONSTRUCAO,uniao-materiais-de-construcao,2014-05-12T03:00:00.000Z,1,Salvador,BA,2900319,-12.9718,-38.5011,,,,
UNIAO VARIEDADES,uniao-variedades,2009-10-07T03:00:00.000Z,1,Salvador,BA,2900319,-12.9718,-38.5011,,,,
UNIBAHIA,unibahia,2001-01-08T02:00:00.000Z,5,Salvador,BA,2900319,-12.9718,-38.5011,,,,
UNIDADE ESTOQUE ESTRATEGICO BAHIA,unidade-estoque-estrategico-bahia,1991-03-25T03:00:00.000Z,5,Salvador,BA,2900319,-12.9718,-38.5011,,,,
UNIENERGIA SUPRIMENTO,unienergia-suprimento,2009-07-30T03:00:00.000Z,3,Salvador,BA,2900319,-12.9718,-38.5011,,,,
UNIFORMES EM GERAL SALVADOR,uniformes-em-geral-salvador,2010-03-22T03:00:00.000Z,1,Salvador,BA,2900319,-12.9718,-38.5011,,,,
UNIMAILS ACESSO A INTERNET,unimails-acesso-a-internet,2004-05-21T03:00:00.000Z,1,Salvador,BA,2900319,-12.9718,-38.5011,,,,
UNIQUE,unique,2009-05-28T03:00:00.000Z,3,Salvador,BA,2900319,-12.9718,-38.5011,,,,
UNIVERSAL,universal,1998-03-06T03:00:00.000Z,1,Salvador,BA,2900319,-12.9718,-38.5011,,,,
UNIVERSAL VEICULOS,universal-veiculos,2004-05-14T03:00:00.000Z,1,Salvador,BA,2900319,-12.9718,-38.5011,,,,
UNIVERSIDADE PAULISTA - UNIP / SEPI.,universidade-paulista-unip-sepi,2007-05-25T03:00:00.000Z,5,Salvador,BA,2900319,-12.9718,-38.5011,,,,
UNIVERSO MODAS,universo-modas,2010-07-14T03:00:00.000Z,1,Salvador,BA,2900319,-12.9718,-38.5011,,,,
UPLOAD,upload,2003-05-05T03:00:00.000Z,3,Salvador,BA,2900319,-12.9718,-38.5011,,,,
UPPER,upper,2012-06-14T03:00:00.000Z,5,Salvador,BA,2900319,-12.9718,-38.5011,,,,
UPSIDE CURSO DE INGLES,upside-curso-de-ingles,2003-06-03T03:00:00.000Z,1,Salvador,BA,2900319,-12.9718,-38.5011,,,,
UPTIME,uptime,2008-11-06T02:00:00.000Z,1,Salvador,BA,2900319,-12.9718,-38.5011,,,,
UROMEDIC CLINICA DE UROLOGIA,uromedic-clinica-de-urologia,2006-09-15T03:00:00.000Z,1,Salvador,BA,2900319,-12.9718,-38.5011,,,,
USB INFO,usb-info,2008-08-22T03:00:00.000Z,1,Salvador,BA,2900319,-12.9718,-38.5011,,,,
USI MAQUINAS,usi-maquinas,1998-07-03T03:00:00.000Z,1,Salvador,BA,2900319,-12.9718,-38.5011,,,,
USINA DE NEGOCIOS,usina-de-negocios,1972-08-18T03:00:00.000Z,1,Salvador,BA,2900319,-12.9718,-38.5011,,,,
UTI DO PARA-BRISA,uti-do-para-brisa,2004-08-18T03:00:00.000Z,1,Salvador,BA,2900319,-12.9718,-38.5011,,,,
UTILAR MODULARY,utilar-modulary,2011-08-19T03:00:00.000Z,1,Salvador,BA,2900319,-12.9718,-38.5011,,,,
UTILIDADES & CIA,utilidades-cia,2010-12-16T02:00:00.000Z,1,Salvador,BA,2900319,-12.9718,-38.5011,,,,
UTOP INVEST CONSULTORIA,utop-invest-consultoria,2012-01-25T02:00:00.000Z,5,Salvador,BA,2900319,-12.9718,-38.5011,,,,
UZEDA CORTINAS,uzeda-cortinas,2012-03-01T03:00:00.000Z,1,Salvador,BA,2900319,-12.9718,-38.5011,,,,
VACINAEACAO,vacinaeacao,2006-01-26T02:00:00.000Z,3,Salvador,BA,2900319,-12.9718,-38.5011,,,,
VAGHEM,vaghem,2007-10-31T02:00:00.000Z,1,Salvador,BA,2900319,-12.9718,-38.5011,,,,
VAL BIJUTERIAS,val-bijuterias,2003-10-30T02:00:00.000Z,1,Salvador,BA,2900319,-12.9718,-38.5011,,,,
VALADAO COUROS,valadao-couros,2011-09-07T03:00:00.000Z,1,Salvador,BA,2900319,-12.9718,-38.5011,,,,
VALCONEX,valconex,2001-03-01T03:00:00.000Z,1,Salvador,BA,2900319,-12.9718,-38.5011,,,,
VALENCA MAR,valenca-mar,2008-10-22T02:00:00.000Z,1,Salvador,BA,2900319,-12.9718,-38.5011,,,,
VALENTINA,valentina,2007-09-13T03:00:00.000Z,1,Salvador,BA,2900319,-12.9718,-38.5011,,,,
VALENTY VEICULOS,valenty-veiculos,2010-08-12T03:00:00.000Z,5,Salvador,BA,2900319,-12.9718,-38.5011,,,,
VALMARIOTTE,valmariotte,1996-05-31T03:00:00.000Z,3,Salvador,BA,2900319,-12.9718,-38.5011,,,,
VALMURETA MURETA PARA HIDROMETRO,valmureta-mureta-para-hidrometro,2010-11-12T02:00:00.000Z,1,Salvador,BA,2900319,-12.9718,-38.5011,,,,
VALOR CONTABIL,valor-contabil,2008-11-05T02:00:00.000Z,1,Salvador,BA,2900319,-12.9718,-38.5011,,,,
VANCOUVER,vancouver,2010-04-06T03:00:00.000Z,1,Salvador,BA,2900319,-12.9718,-38.5011,,,,
VAREJO MAIS,varejo-mais,1995-06-20T03:00:00.000Z,5,Salvador,BA,2900319,-12.9718,-38.5011,,,,
VARIG S/A.,varig-sa,2001-06-05T03:00:00.000Z,5,Salvador,BA,2900319,-12.9718,-38.5011,,,,
VAZ EMPLACAMENTO,vaz-emplacamento,2008-09-17T03:00:00.000Z,1,Salvador,BA,2900319,-12.9718,-38.5011,,,,
VCA,vca,2004-04-22T03:00:00.000Z,5,Salvador,BA,2900319,-12.9718,-38.5011,,,,
VELLAS D ICAR RESTAURANTE MIX,vellas-d-icar-restaurante-mix,2010-05-28T03:00:00.000Z,3,Salvador,BA,2900319,-12.9718,-38.5011,,,,
VELOZ,veloz,1990-10-16T03:00:00.000Z,1,Salvador,BA,2900319,-12.9718,-38.5011,,,,
VELOZ-COMERCIO E SERVICOS,veloz-comercio-e-servicos,1982-12-06T03:00:00.000Z,1,Salvador,BA,2900319,-12.9718,-38.5011,,,,
VENTEC,ventec,1986-01-14T02:00:00.000Z,5,Salvador,BA,2900319,-12.9718,-38.5011,,,,
VENTILADORES & CIA,ventiladores-cia,1991-03-15T03:00:00.000Z,3,Salvador,BA,2900319,-12.9718,-38.5011,,,,
VENTO LESTE TECNOLOGIA,vento-leste-tecnologia,2011-12-12T02:00:00.000Z,1,Salvador,BA,2900319,-12.9718,-38.5011,,,,
VERDEMAR,verdemar,1982-05-06T03:00:00.000Z,5,Salvador,BA,2900319,-12.9718,-38.5011,,,,
VEVIDEO,vevideo,1990-08-15T03:00:00.000Z,3,Salvador,BA,2900319,-12.9718,-38.5011,,,,
VIA BELLA IMOBILIARIA LTDA ME,via-bella-imobiliaria-ltda-me,2008-12-09T02:00:00.000Z,1,Salvador,BA,2900319,-12.9718,-38.5011,,,,
VIA DIGITAL PAPELARIA E INFORMATICA,via-digital-papelaria-e-informatica,1999-09-10T03:00:00.000Z,1,Salvador,BA,2900319,-12.9718,-38.5011,,,,
VIA MIA,via-mia,1998-09-02T03:00:00.000Z,3,Salvador,BA,2900319,-12.9718,-38.5011,,,,
VIA PARK,via-park,1996-12-06T02:00:00.000Z,5,Salvador,BA,2900319,-12.9718,-38.5011,,,,
VIA PRESS COMUNICACAO,via-press-comunicacao,1999-01-08T02:00:00.000Z,5,Salvador,BA,2900319,-12.9718,-38.5011,,,,
VIA UNO,via-uno,2006-04-25T03:00:00.000Z,5,Salvador,BA,2900319,-12.9718,-38.5011,,,,
VIA UNO,via-uno,2007-02-28T03:00:00.000Z,5,Salvador,BA,2900319,-12.9718,-38.5011,,,,
VIA VENETO,via-veneto,2007-08-31T03:00:00.000Z,5,Salvador,BA,2900319,-12.9718,-38.5011,,,,
VIACAO GABRIELA,viacao-gabriela,1998-03-09T03:00:00.000Z,5,Salvador,BA,2900319,-12.9718,-38.5011,,,,
VIAMIDIA,viamidia,2005-01-31T02:00:00.000Z,1,Salvador,BA,2900319,-12.9718,-38.5011,,,,
VIAMUNDI LOGISTICA,viamundi-logistica,2008-05-08T03:00:00.000Z,1,Salvador,BA,2900319,-12.9718,-38.5011,,,,
VIAPAN,viapan,1998-07-28T03:00:00.000Z,1,Salvador,BA,2900319,-12.9718,-38.5011,,,,
VIATRAN,viatran,1995-10-31T02:00:00.000Z,5,Salvador,BA,2900319,-12.9718,-38.5011,,,,
VICTOR LASER,victor-laser,2005-01-31T02:00:00.000Z,1,Salvador,BA,2900319,-12.9718,-38.5011,,,,
VIDA INFORMATICA,vida-informatica,1990-08-14T03:00:00.000Z,1,Salvador,BA,2900319,-12.9718,-38.5011,,,,
VIDA LABORATORIO CLINICO,vida-laboratorio-clinico,2008-04-24T03:00:00.000Z,1,Salvador,BA,2900319,-12.9718,-38.5011,,,,
VIDAL TOUR,vidal-tour,1998-03-26T03:00:00.000Z,1,Salvador,BA,2900319,-12.9718,-38.5011,,,,
VIDRACARIA E METALURGICA REDENCAO LTDA,vidracaria-e-metalurgica-redencao-ltda,2003-08-15T03:00:00.000Z,1,Salvador,BA,2900319,-12.9718,-38.5011,,,,
VIDRACARIA E MOLDURARIA SACERDOTE,vidracaria-e-molduraria-sacerdote,2011-07-21T03:00:00.000Z,1,Salvador,BA,2900319,-12.9718,-38.5011,,,,
VIDRACARIA REDENTOR,vidracaria-redentor,2011-01-28T02:00:00.000Z,1,Salvador,BA,2900319,-12.9718,-38.5011,,,,
VIDRO & CIA,vidro-cia,2010-10-24T02:00:00.000Z,1,Salvador,BA,2900319,-12.9718,-38.5011,,,,
VILA VELHA PATRIMONIAL,vila-velha-patrimonial,1973-08-03T03:00:00.000Z,3,Salvador,BA,2900319,-12.9718,-38.5011,,,,
